LocationName,Year,Month,Day,Item
Balehonnur,1996,11,9,25
Balehonnur,1996,11,10,24.75
Balehonnur,1996,11,11,24.43
Balehonnur,1996,11,12,24.07
Balehonnur,1996,11,13,23.75
Balehonnur,1996,11,14,23.42
Balehonnur,1996,11,15,23.08
Balehonnur,1996,11,16,22.7
Balehonnur,1996,11,17,22.1
Balehonnur,1996,11,18,21.49
Balehonnur,1996,11,19,21.21
Balehonnur,1996,11,20,20.99
Balehonnur,1996,11,21,20.62
Balehonnur,1996,11,22,20.32
Balehonnur,1996,11,23,19.78
Balehonnur,1996,11,24,19.69
Balehonnur,1996,11,25,19.33
Balehonnur,1996,11,26,19.08
Balehonnur,1996,11,27,18.73
Balehonnur,1996,11,28,18.36
Balehonnur,1996,11,29,17.87
Balehonnur,1996,11,30,17.65
Balehonnur,1996,12,1,17.4
Balehonnur,1996,12,2,17.11
Balehonnur,1996,12,3,16.82
Balehonnur,1996,12,4,16.53
Balehonnur,1996,12,5,16.25
Balehonnur,1996,12,6,16.01
Balehonnur,1996,12,7,15.83
Balehonnur,1996,12,8,15.59
Balehonnur,1996,12,9,15.38
Balehonnur,1996,12,10,15.11
Balehonnur,1996,12,11,15.09
Balehonnur,1996,12,12,15.15
Balehonnur,1996,12,13,14.85
Balehonnur,1996,12,14,14.62
Balehonnur,1996,12,15,15.25
Balehonnur,1996,12,16,16.89
Balehonnur,1996,12,17,17.41
Balehonnur,1996,12,18,16.94
Balehonnur,1996,12,19,16.59
Balehonnur,1996,12,20,16.11
Balehonnur,1996,12,21,15.5
Balehonnur,1996,12,22,15.02
Balehonnur,1996,12,23,14.53
Balehonnur,1996,12,24,14.17
Balehonnur,1996,12,25,13.77
Balehonnur,1996,12,26,13.47
Balehonnur,1996,12,27,13.3
Balehonnur,1996,12,28,13.08
Balehonnur,1996,12,29,12.81
Balehonnur,1996,12,30,12.63
Balehonnur,1996,12,31,12.46
Balehonnur,1997,1,1,12.24
Balehonnur,1997,1,2,12.08
Balehonnur,1997,1,3,11.87
Balehonnur,1997,1,4,11.75
Balehonnur,1997,1,5,11.52
Balehonnur,1997,1,6,11.18
Balehonnur,1997,1,7,10.58
Balehonnur,1997,1,8,9.83
Balehonnur,1997,1,9,9.39
Balehonnur,1997,1,10,8.91
