LocationName,Year,Month,Day,Item
Hosaritti,1996,7,17,20.07
Hosaritti,1996,7,18,22.06
Hosaritti,1996,7,19,84.72
Hosaritti,1996,7,20,155.72
Hosaritti,1996,7,21,204.21
Hosaritti,1996,7,22,262.82
Hosaritti,1996,7,23,322.91
Hosaritti,1996,7,24,396.17
Hosaritti,1996,7,25,413.83
Hosaritti,1996,7,26,346.57
Hosaritti,1996,7,27,342.29
Hosaritti,1996,7,28,359.71
Hosaritti,1996,7,29,411.99
Hosaritti,1996,7,30,422.18
Hosaritti,1996,7,31,392.15
Hosaritti,1996,8,1,359.63
Hosaritti,1996,8,2,315.42
Hosaritti,1996,8,3,285.92
Hosaritti,1996,8,4,248.85
Hosaritti,1996,8,5,230.42
Hosaritti,1996,8,6,223.14
Hosaritti,1996,8,7,206.99
Hosaritti,1996,8,8,199.33
Hosaritti,1996,8,9,176.86
Hosaritti,1996,8,10,146.83
Hosaritti,1996,8,11,123.99
Hosaritti,1996,8,12,122.32
Hosaritti,1996,8,13,121.59
Hosaritti,1996,8,14,123.71
Hosaritti,1996,8,15,122.1
Hosaritti,1996,8,16,100.68
Hosaritti,1996,8,17,91.39
Hosaritti,1996,8,18,97.83
Hosaritti,1996,8,19,93.46
Hosaritti,1996,8,20,80.16
Hosaritti,1996,8,21,71.21
Hosaritti,1996,8,22,64.53
Hosaritti,1996,8,23,61.51
Hosaritti,1996,8,24,70.25
Hosaritti,1996,8,25,73.36
